41001_2016_03_16_1210.jpg,7.3,2.04
41001_2016_03_16_1310.jpg,6.1,1.9
41001_2016_03_16_1410.jpg,4.6,1.78
41001_2016_03_16_1510.jpg,3.9,1.84
41001_2016_03_16_1610.jpg,3,1.75
41001_2016_03_16_1710.jpg,2.4,1.71
41001_2016_03_16_1810.jpg,3.2,1.75
41001_2016_03_16_1910.jpg,5.4,1.76
41001_2016_03_16_2010.jpg,7.5,1.69
41001_2016_03_16_2110.jpg,8.3,1.76
41001_2016_03_16_2210.jpg,8.9,1.77
41001_2016_03_16_2310.jpg,9.8,1.85
41001_2016_03_17_0010.jpg,10,1.81
41001_2016_03_17_0110.jpg,9.2,1.85
41001_2016_03_17_0210.jpg,9.6,2.22
41001_2016_03_17_0310.jpg,10.6,2.17
41001_2016_03_17_0410.jpg,11,2.34
41001_2016_03_17_0510.jpg,10.5,2.35
41001_2016_03_17_0610.jpg,10.5,2.33
41001_2016_03_17_0710.jpg,9.1,2.54
41001_2016_03_17_0810.jpg,9.9,2.59
41001_2016_03_17_0910.jpg,8.7,2.65
41001_2016_03_17_1010.jpg,8.3,2.74
41001_2016_03_17_1110.jpg,7.3,2.57
41001_2016_03_17_1210.jpg,5.1,2.49
41001_2016_03_17_1310.jpg,4.4,2.54
41001_2016_03_17_1410.jpg,4.5,2.67
41001_2016_03_17_1510.jpg,5.2,2.53
41001_2016_03_17_1610.jpg,5.9,2.49
41001_2016_03_17_1710.jpg,5.5,2.45
41001_2016_03_17_1810.jpg,4.4,2.47
41001_2016_03_17_1910.jpg,3.1,2.44
41001_2016_03_17_2010.jpg,2.5,2.43
41001_2016_03_17_2110.jpg,3.7,2.4
41001_2016_03_17_2210.jpg,2.8,2.42
41001_2016_03_17_2310.jpg,0.4,2.57
41001_2016_03_18_0010.jpg,0.7,2.33
41001_2016_03_18_0110.jpg,1,2.58
41001_2016_03_18_0210.jpg,3.1,2.47
41001_2016_03_18_0310.jpg,4,2.71
41001_2016_03_18_0410.jpg,5.1,2.47
41001_2016_03_18_0510.jpg,6,2.35
41001_2016_03_18_0610.jpg,4.1,2.58
41001_2016_03_18_0710.jpg,3.6,2.13
41001_2016_03_18_0810.jpg,3.5,2.46
41001_2016_03_18_0910.jpg,3.4,2.26
41001_2016_03_18_1110.jpg,3.8,2.11
41001_2016_03_18_1210.jpg,4.3,2.06
41001_2016_03_18_1310.jpg,4.7,2.05
41001_2016_03_18_1410.jpg,2.2,2.02
41001_2016_03_18_1510.jpg,4.3,2.31
41001_2016_03_18_1610.jpg,6.1,2.33
41001_2016_03_18_1710.jpg,11,2.2
41001_2016_03_18_1810.jpg,10.7,2.39
41001_2016_03_18_1910.jpg,9.4,2.12
41001_2016_03_18_2010.jpg,8.2,2.19
41001_2016_03_18_2110.jpg,8.5,2.41
41001_2016_03_18_2210.jpg,7.7,2.21
41001_2016_03_18_2310.jpg,6.8,2.2
41001_2016_03_19_0010.jpg,6,2.11
41001_2016_03_19_0110.jpg,5.6,2
41001_2016_03_19_0210.jpg,4.7,1.86
41001_2016_03_19_0310.jpg,5.1,2.09
41001_2016_03_19_0410.jpg,4.8,1.89
41001_2016_03_19_0510.jpg,4.2,2.03
41001_2016_03_19_0610.jpg,4.6,2.11
41001_2016_03_19_0710.jpg,4,1.84
41001_2016_03_19_0810.jpg,4.1,1.79
41001_2016_03_19_0910.jpg,4.4,1.88
41001_2016_03_19_1010.jpg,4.8,1.69
41001_2016_03_19_1110.jpg,5.2,1.65
41001_2016_03_19_1210.jpg,5.4,1.6
41001_2016_03_19_1310.jpg,6.2,1.64
41001_2016_03_19_1410.jpg,7.6,1.5
41001_2016_03_19_1510.jpg,8,1.62
41001_2016_03_19_1610.jpg,8.4,1.82
41001_2016_03_19_1710.jpg,8.2,1.76
41001_2016_03_19_1810.jpg,9.6,1.73
41001_2016_03_19_1910.jpg,10.1,1.66
41001_2016_03_19_2010.jpg,10.8,1.95
41001_2016_03_19_2110.jpg,11.3,2.49
41001_2016_03_19_2210.jpg,10.1,2.35
41001_2016_03_19_2310.jpg,8.3,2.48
41001_2016_03_20_0010.jpg,10.5,2.43
41001_2016_03_20_0110.jpg,4.4,2.25
41001_2016_03_20_0210.jpg,7.5,2.08
41001_2016_03_20_0310.jpg,8,1.89
41001_2016_03_20_0410.jpg,7.5,1.75
41001_2016_03_20_0510.jpg,6.6,1.7
41001_2016_03_20_0610.jpg,5.7,1.6
41001_2016_03_20_0710.jpg,5.1,1.54
41001_2016_03_20_0810.jpg,4.6,1.54
41001_2016_03_20_0910.jpg,5,1.43
41001_2016_03_20_1010.jpg,1.9,1.41
41001_2016_03_20_1110.jpg,1.9,1.42
41001_2016_03_20_1210.jpg,1.7,1.53
41001_2016_03_20_1310.jpg,1.4,1.4
41001_2016_03_20_1410.jpg,3.8,1.4
41001_2016_03_20_1510.jpg,4.4,1.75
41001_2016_03_20_1610.jpg,4.4,2.23
41001_2016_03_20_1710.jpg,5.2,2.14
41001_2016_03_20_1810.jpg,5.7,2.08
41001_2016_03_20_1910.jpg,6.8,2.15
41001_2016_03_20_2010.jpg,7.2,1.88
41001_2016_03_20_2110.jpg,7.4,1.75
41001_2016_03_20_2210.jpg,7.8,1.74
41001_2016_03_20_2310.jpg,7.6,1.74
41001_2016_03_21_0010.jpg,6.7,1.6
41001_2016_03_21_0110.jpg,7.7,1.47
41001_2016_03_21_0310.jpg,7.5,1.81
41001_2016_03_21_0410.jpg,9,1.65
41001_2016_03_21_0510.jpg,9.1,1.83
41001_2016_03_21_0610.jpg,9.8,1.78
41001_2016_03_21_0710.jpg,9.7,1.77
41001_2016_03_21_0810.jpg,10.3,1.72
41001_2016_03_21_0910.jpg,10.9,1.8
41001_2016_03_21_1010.jpg,11.3,2.08
41001_2016_03_21_1110.jpg,12.3,2.18
41001_2016_03_21_1210.jpg,11.1,2.29
41001_2016_03_21_1310.jpg,11.9,2.13
41001_2016_03_21_1410.jpg,12.5,2.38
41001_2016_03_21_1510.jpg,12.8,2.47
41001_2016_03_21_1610.jpg,11.3,2.59
41001_2016_03_21_1710.jpg,12.5,2.71
41001_2016_03_21_1810.jpg,13.2,3.34
41001_2016_03_21_1910.jpg,10.7,3.4
41001_2016_03_21_2000.jpg,12,3.1
41001_2016_03_21_2110.jpg,12.9,3.35
41001_2016_03_21_2210.jpg,12.6,3.04
41001_2016_03_21_2310.jpg,12.4,2.98
41001_2016_03_22_0010.jpg,12.7,2.77
41001_2016_03_22_0110.jpg,12,2.63
41001_2016_03_22_0210.jpg,11.3,2.66
41001_2016_03_22_0310.jpg,10.5,2.69
41001_2016_03_22_0410.jpg,11.1,2.73
41001_2016_03_22_0510.jpg,10,2.53
41001_2016_03_22_0610.jpg,9.2,2.31
41001_2016_03_22_0710.jpg,8,2.42
41001_2016_03_22_0810.jpg,7.8,2.43
41001_2016_03_22_0910.jpg,8,2.39
41001_2016_03_22_1010.jpg,7.2,2.07
41001_2016_03_22_1110.jpg,7.5,2.03
41001_2016_03_22_1210.jpg,6.4,1.9
41001_2016_03_22_1310.jpg,5.6,1.81
41001_2016_03_22_1400.jpg,5.8,1.86
41001_2016_03_22_1510.jpg,5.1,1.84
41001_2016_03_22_1610.jpg,4.5,1.75
41001_2016_03_22_1710.jpg,3.6,1.73
41001_2016_03_22_1810.jpg,2.6,1.68
41001_2016_03_22_1910.jpg,2,1.46
41001_2016_03_22_2010.jpg,1,1.49
41001_2016_03_22_2110.jpg,0.7,1.41
41001_2016_03_22_2210.jpg,1.3,1.3
41001_2016_03_22_2310.jpg,5.3,1.26
41001_2016_03_23_0010.jpg,6.3,1.16
41001_2016_03_23_0110.jpg,7,1.15
41001_2016_03_23_0210.jpg,7.8,1.16
41001_2016_03_23_0310.jpg,7.6,1.21
41001_2016_03_23_0410.jpg,8.6,1.33
41001_2016_03_23_0510.jpg,9.7,1.46
41001_2016_03_23_0610.jpg,9.9,1.45
41001_2016_03_23_0710.jpg,9.7,1.51
41001_2016_03_23_0810.jpg,9.6,1.59
41001_2016_03_23_0910.jpg,10,1.63
41001_2016_03_23_1010.jpg,9.9,1.94
41001_2016_03_23_1110.jpg,10.3,2.17
41001_2016_03_23_1210.jpg,9.5,1.97
41001_2016_03_23_1310.jpg,10.2,1.97
41001_2016_03_23_1410.jpg,9.6,2.08
41001_2016_03_23_1510.jpg,9.6,2.18
41001_2016_03_23_1610.jpg,9.8,2.17
41001_2016_03_23_1710.jpg,10.1,2.37
41001_2016_03_23_1810.jpg,10.5,2.32
41001_2016_03_23_1910.jpg,10.1,2.63
41001_2016_03_23_2010.jpg,10.4,2.52
41001_2016_03_23_2110.jpg,10.8,2.42
41001_2016_03_23_2210.jpg,10.9,2.48
41001_2016_03_23_2310.jpg,10.4,2.33
41001_2016_03_24_0010.jpg,10.3,2.43
41001_2016_03_24_0110.jpg,10.8,2.55
41001_2016_03_24_0210.jpg,10.2,2.66
41001_2016_03_24_0310.jpg,10.2,2.38
41001_2016_03_24_0410.jpg,10,2.38
41001_2016_03_24_0510.jpg,10.2,2.16
41001_2016_03_24_0610.jpg,9.5,2.23
41001_2016_03_24_0710.jpg,9.3,2.04
41001_2016_03_24_0810.jpg,8.4,1.91
41001_2016_03_24_0910.jpg,8.4,2.09
41001_2016_03_24_1010.jpg,8.1,1.85
41001_2016_03_24_1110.jpg,8.6,1.71
41001_2016_03_24_1210.jpg,8,1.79
41001_2016_03_24_1310.jpg,7.8,1.66
41001_2016_03_24_1410.jpg,7.7,1.58
41001_2016_03_24_1510.jpg,7.8,1.62
41001_2016_03_24_1610.jpg,9.2,1.57
41001_2016_03_24_1710.jpg,9.2,1.56
41001_2016_03_24_1810.jpg,9.4,1.61
41001_2016_03_24_1910.jpg,9.6,1.74
41001_2016_03_24_2010.jpg,9.6,1.66
41001_2016_03_24_2110.jpg,9.3,1.61
41001_2016_03_24_2210.jpg,8.8,1.44
41001_2016_03_24_2310.jpg,8.9,1.39
41001_2016_03_25_0010.jpg,10.4,1.63
41001_2016_03_25_0110.jpg,10.6,1.75
41001_2016_03_25_0210.jpg,11.9,2.16
41001_2016_03_25_0310.jpg,11.4,2.16
41001_2016_03_25_0410.jpg,10.7,2.24
41001_2016_03_25_0510.jpg,12,2.28
41001_2016_03_25_0610.jpg,12.4,2.36
41001_2016_03_25_0710.jpg,11.3,2.51
41001_2016_03_25_0810.jpg,10.7,2.07
41001_2016_03_25_0910.jpg,10.6,2.51
41001_2016_03_25_1010.jpg,10.6,2.73
41001_2016_03_25_1110.jpg,11.2,2.48
41001_2016_03_25_1210.jpg,10.6,2.47
41001_2016_03_25_1310.jpg,10.1,2.44
41001_2016_03_25_1410.jpg,9.8,2.46
41001_2016_03_25_1510.jpg,10.4,2.38
41001_2016_03_25_1610.jpg,10.5,2.31
41001_2016_03_25_1710.jpg,9.3,2.36
41001_2016_03_25_1810.jpg,9.7,2.38
41001_2016_03_25_1910.jpg,9.3,2.22
41001_2016_03_25_2010.jpg,9.3,2.21
41001_2016_03_25_2110.jpg,9.5,2.22
41001_2016_03_25_2210.jpg,10.7,2.16
41001_2016_03_25_2310.jpg,10.6,2.07
41001_2016_03_26_0010.jpg,9.8,2
41001_2016_03_26_0110.jpg,9.7,2.08
41001_2016_03_26_0210.jpg,9.8,2
41001_2016_03_26_0310.jpg,9.8,2.15
41001_2016_03_26_0410.jpg,10,2.33
41001_2016_03_26_0510.jpg,8.8,2.49
41001_2016_03_26_0610.jpg,9.7,2.22
41001_2016_03_26_0710.jpg,8.3,2.36
41001_2016_03_26_0810.jpg,7.1,2.32
41001_2016_03_26_0910.jpg,3.8,2.11
41001_2016_03_26_1010.jpg,4.4,2.18
41001_2016_03_26_1110.jpg,7.6,2.21
41001_2016_03_26_1210.jpg,7.2,2.24
41001_2016_03_26_1310.jpg,6.7,2.08
41001_2016_03_26_1410.jpg,6.4,1.92
41001_2016_03_26_1510.jpg,4.8,2.02
41001_2016_03_26_1610.jpg,4.8,1.96
41001_2016_03_26_1710.jpg,4.2,1.86
41001_2016_03_26_1810.jpg,4.9,1.87
41001_2016_03_26_1910.jpg,4.5,1.75
41001_2016_03_26_2010.jpg,3.9,1.76
41001_2016_03_26_2110.jpg,3.1,1.76
41001_2016_03_26_2210.jpg,1.8,1.66
41001_2016_03_26_2310.jpg,2,1.62
41001_2016_03_27_0010.jpg,1.6,1.6
41001_2016_03_27_0110.jpg,0.8,1.49
41001_2016_03_27_0210.jpg,1.3,1.63
41001_2016_03_27_0310.jpg,0.6,1.69
41001_2016_03_27_0410.jpg,0.3,1.57
41001_2016_03_27_0510.jpg,0.5,1.59
41001_2016_03_27_0610.jpg,1.7,1.53
41001_2016_03_27_0710.jpg,2.6,1.49
41001_2016_03_27_0810.jpg,1.6,1.4
41001_2016_03_27_0910.jpg,2.3,1.38
41001_2016_03_27_1010.jpg,3.2,1.35
41001_2016_03_27_1110.jpg,4.1,1.39
41001_2016_03_27_1210.jpg,5.2,1.3
41001_2016_03_27_1310.jpg,5.6,1.29
41001_2016_03_27_1410.jpg,5.9,1.23
41001_2016_03_27_1510.jpg,4.7,1.3
41001_2016_03_27_1610.jpg,5.4,1.37
41001_2016_03_27_1710.jpg,6.3,1.39
41001_2016_03_27_1810.jpg,6.3,1.36
41001_2016_03_27_1910.jpg,5.4,1.46
41001_2016_03_27_2010.jpg,4.3,1.4
41001_2016_03_27_2110.jpg,2.9,1.46
41001_2016_03_27_2210.jpg,2.5,1.35
41001_2016_03_27_2310.jpg,1.9,1.47
41001_2016_03_28_0000.jpg,1.9,1.41
41001_2016_03_28_0110.jpg,3.9,1.43
41001_2016_03_28_0200.jpg,5.7,1.33
41001_2016_03_28_0310.jpg,3.4,1.42
41001_2016_03_28_0410.jpg,1.7,1.27
41001_2016_03_28_0510.jpg,3.2,1.33
41001_2016_03_28_0610.jpg,9.6,1.56
41001_2016_03_28_0710.jpg,11,1.88
41001_2016_03_28_0810.jpg,12.3,2.15
41001_2016_03_28_0910.jpg,13.8,2.44
41001_2016_03_28_1110.jpg,13.6,2.83
41001_2016_03_28_1210.jpg,14.6,3.33
41001_2016_03_28_1310.jpg,16.1,3.78
41001_2016_03_28_1410.jpg,13.5,3.58
41001_2016_03_28_1510.jpg,16,3.87
41001_2016_03_28_1610.jpg,11.8,3.77
41001_2016_03_28_1710.jpg,11.6,3.57
41001_2016_03_28_1810.jpg,10.9,3.49
41001_2016_03_28_1910.jpg,9.7,3.38
41001_2016_03_28_2010.jpg,9.8,2.93
41001_2016_03_28_2110.jpg,9.7,3.22
41001_2016_03_28_2210.jpg,9.8,2.85
41001_2016_03_28_2310.jpg,9.4,2.29
41001_2016_03_29_0010.jpg,9.3,2.6
41001_2016_03_29_0050.jpg,9.3,2.6
41001_2016_03_29_0210.jpg,10.5,2.46
41001_2016_03_29_0310.jpg,10.6,2.52
41001_2016_03_29_0410.jpg,11.4,2.78
41001_2016_03_29_0510.jpg,10.5,2.53
41001_2016_03_29_0610.jpg,10.6,2.66
41001_2016_03_29_0710.jpg,10.1,2.4
41001_2016_03_29_0810.jpg,9.5,2.57
41001_2016_03_29_0910.jpg,9.4,2.27
41001_2016_03_29_1010.jpg,8.5,2.12
41001_2016_03_29_1110.jpg,7.5,2.18
41001_2016_03_29_1210.jpg,7.4,2.25
41001_2016_03_29_1310.jpg,7.8,2.12
41001_2016_03_29_1410.jpg,7.8,2.23
41001_2016_03_29_1510.jpg,8.3,2.09
41001_2016_03_29_1610.jpg,7.9,2.15
41001_2016_03_29_1710.jpg,8.5,2.23
41001_2016_03_29_1810.jpg,8.3,2.26
41001_2016_03_29_1910.jpg,7.5,2.22
41001_2016_03_29_2010.jpg,7.9,1.94
41001_2016_03_29_2110.jpg,6.7,1.86
41001_2016_03_29_2210.jpg,7,1.82
41001_2016_03_29_2310.jpg,7.2,1.78
41001_2016_03_30_0010.jpg,7.2,1.54
41001_2016_03_30_0110.jpg,7.8,1.69
41001_2016_03_30_0210.jpg,8.4,1.86
41001_2016_03_30_0310.jpg,8.6,1.88
41001_2016_03_30_0410.jpg,8.4,1.75
41001_2016_03_30_0510.jpg,8.8,1.99
41001_2016_03_30_0610.jpg,8,1.99
41001_2016_03_30_0710.jpg,7.6,1.77
41001_2016_03_30_0810.jpg,7.9,1.74
41001_2016_03_30_0900.jpg,7.8,2
41001_2016_03_30_1010.jpg,7.6,1.87
41001_2016_03_30_1110.jpg,7.6,1.87
41001_2016_03_30_1210.jpg,7.8,1.76
41001_2016_03_30_1310.jpg,6.8,1.79
41001_2016_03_30_1410.jpg,6.5,1.65
41001_2016_03_30_1510.jpg,6.1,1.57
41001_2016_03_30_1610.jpg,5.5,1.62
41001_2016_03_30_1710.jpg,5.7,1.57
41001_2016_03_30_1810.jpg,5.1,1.57
41001_2016_03_30_1910.jpg,4.9,1.46
41001_2016_03_30_2010.jpg,5.9,1.58
41001_2016_03_30_2110.jpg,4.5,1.47
41001_2016_03_30_2210.jpg,5.4,1.49
41001_2016_03_30_2310.jpg,6,1.42
41001_2016_03_31_0010.jpg,5.9,1.46
41001_2016_03_31_0110.jpg,6.7,1.22
41001_2016_03_31_0210.jpg,8.1,1.37
41001_2016_03_31_0310.jpg,7.8,1.27
41001_2016_03_31_0410.jpg,7.6,1.35
41001_2016_03_31_0500.jpg,7.5,1.43
41001_2016_03_31_0610.jpg,8.1,1.33
41001_2016_03_31_0710.jpg,8.6,1.4
41001_2016_03_31_0810.jpg,8.9,1.47
41001_2016_03_31_0910.jpg,8.6,1.47
41001_2016_03_31_1010.jpg,8.3,1.63
41001_2016_03_31_1110.jpg,7.1,1.47
41001_2016_03_31_1210.jpg,6.9,1.51
41001_2016_03_31_1310.jpg,8.3,1.63
41001_2016_03_31_1410.jpg,8.6,1.56
41001_2016_03_31_1510.jpg,9.4,1.62
41001_2016_03_31_1610.jpg,9.2,1.71
41001_2016_03_31_1710.jpg,9.7,1.73
41001_2016_03_31_1810.jpg,10.2,1.89
41001_2016_03_31_1910.jpg,10.4,1.97
41001_2016_03_31_2010.jpg,9.7,1.88
41001_2016_03_31_2110.jpg,10.2,2.01
41001_2016_03_31_2210.jpg,10.2,2.22
41001_2016_03_31_2310.jpg,10.5,2.09
41001_2016_04_01_0010.jpg,11.4,2.47
41001_2016_04_01_0110.jpg,11.4,2.42
41001_2016_04_01_0210.jpg,11.8,2.63
41001_2016_04_01_0310.jpg,11.6,2.58
41001_2016_04_01_0410.jpg,11.5,2.51
41001_2016_04_01_0510.jpg,11.2,2.56
41001_2016_04_01_0610.jpg,10.5,2.64
41001_2016_04_01_0810.jpg,9.9,2.4
41001_2016_04_01_1010.jpg,9.6,2.35
41001_2016_04_01_1110.jpg,9.2,2.39
41001_2016_04_01_1210.jpg,9.3,2.48
41001_2016_04_01_1310.jpg,9.9,2.3
41001_2016_04_01_1410.jpg,10.5,2.28
41001_2016_04_01_1510.jpg,9.6,2.38
41001_2016_04_01_1610.jpg,10.2,2.34
41001_2016_04_01_1710.jpg,10.4,2.31
41001_2016_04_01_1810.jpg,10.1,2.47
41001_2016_04_01_1910.jpg,9.4,2.54
41001_2016_04_01_2010.jpg,9.7,2.31
41001_2016_04_01_2110.jpg,9.1,2.78
41001_2016_04_01_2210.jpg,11.1,2.69
41001_2016_04_01_2310.jpg,10.4,2.44
41001_2016_04_02_0010.jpg,10,2.53
41001_2016_04_02_0110.jpg,9.7,2.57
41001_2016_04_02_0210.jpg,9.4,2.62
41001_2016_04_02_0310.jpg,10.4,2.75
41001_2016_04_02_0410.jpg,10.3,2.71
41001_2016_04_02_0510.jpg,10.5,2.65
41001_2016_04_02_0610.jpg,10.4,3.06
41001_2016_04_02_0710.jpg,10.1,2.86
41001_2016_04_02_0810.jpg,10.4,2.7
41001_2016_04_02_0910.jpg,10.5,2.76
41001_2016_04_02_1010.jpg,10.1,2.72
41001_2016_04_02_1110.jpg,10.9,2.6
41001_2016_04_02_1210.jpg,10,2.43
41001_2016_04_02_1310.jpg,11.6,2.76
41001_2016_04_02_1410.jpg,11,2.63
41001_2016_04_02_1510.jpg,10,2.41
41001_2016_04_02_1610.jpg,12.4,2.93
41001_2016_04_02_1710.jpg,17.8,3.24
41001_2016_04_02_1810.jpg,13.9,3.29
41001_2016_04_02_1910.jpg,13.6,3.07
41001_2016_04_02_2010.jpg,14.8,4.18
41001_2016_04_02_2110.jpg,15.4,4.45
41001_2016_04_02_2210.jpg,13.8,4.64
41001_2016_04_02_2310.jpg,13.7,4.46
41001_2016_04_03_0010.jpg,13.1,4.71
41001_2016_04_03_0110.jpg,12,4.37
41001_2016_04_03_0410.jpg,7.3,3.8
41001_2016_04_03_0710.jpg,14.7,4.26
41001_2016_04_03_0810.jpg,14.3,4.62
41001_2016_04_03_0910.jpg,14.5,4.96
41001_2016_04_03_1010.jpg,15.2,4.22
41001_2016_04_03_1110.jpg,15,4.39
41001_2016_04_03_1210.jpg,14.4,4.64
41001_2016_04_03_1310.jpg,13.8,4.99
41001_2016_04_03_1410.jpg,14.2,5.42
41001_2016_04_03_1510.jpg,13.3,4.35
41001_2016_04_03_1610.jpg,12.1,4.38
41001_2016_04_03_1710.jpg,11.3,4.31
41001_2016_04_03_1810.jpg,10.1,4.1
41001_2016_04_03_1910.jpg,11,4.11
41001_2016_04_03_2010.jpg,10.1,3.59
41001_2016_04_03_2110.jpg,8,3.34
